indicator,gezin,risico,type,maand,positie,waarde
equivalentiegraad,alleen,ziekte,ZV50,-,14000,1.108671643
equivalentiegraad,alleen,ziekte,ZV50,-,15000,1.108671643
equivalentiegraad,alleen,ziekte,ZV00,-,1550,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,1800,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,2000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,2250,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,2500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,2750,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,3000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,3250,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,3500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,3750,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,4000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,4250,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,4500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,4750,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,5000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,5250,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,5500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,5750,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,6000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,6250,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,6500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,6750,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,7000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,7500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,8000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,8500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,9000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,9500,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,10000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,11000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,12000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,13000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,14000,0.2043748941
equivalentiegraad,alleen,ziekte,ZV00,-,15000,0.2043748941
equivalentiegraad,alleen,ziekte,ZE,-,1550,0.2180846679
equivalentiegraad,alleen,ziekte,ZE,-,1800,0.27565108
equivalentiegraad,alleen,ziekte,ZE,-,2000,0.3252772974
equivalentiegraad,alleen,ziekte,ZE,-,2250,0.3887988556
equivalentiegraad,alleen,ziekte,ZE,-,2500,0.4543054625
equivalentiegraad,alleen,ziekte,ZE,-,2750,0.5178270207
equivalentiegraad,alleen,ziekte,ZE,-,3000,0.5892887737
equivalentiegraad,alleen,ziekte,ZE,-,3250,0.6607505266
equivalentiegraad,alleen,ziekte,ZE,-,3500,0.7322122796
equivalentiegraad,alleen,ziekte,ZE,-,3750,0.8036740326
equivalentiegraad,alleen,ziekte,ZE,-,4000,0.8605650482
equivalentiegraad,alleen,ziekte,ZE,-,4250,0.9098674633
equivalentiegraad,alleen,ziekte,ZE,-,4500,0.9620700204
equivalentiegraad,alleen,ziekte,ZE,-,4750,1.009922364
equivalentiegraad,alleen,ziekte,ZE,-,5000,1.05922478
equivalentiegraad,alleen,ziekte,ZE,-,5250,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,5500,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,5750,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,6000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,6250,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,6500,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,6750,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,7000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,7500,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,8000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,8500,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,9000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,9500,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,10000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,11000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,12000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,13000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,14000,1.08862727
equivalentiegraad,alleen,ziekte,ZE,-,15000,1.08862727
equivalentiegraad,alleen,ziekte,WN,2,1550,0
equivalentiegraad,alleen,ziekte,WN,2,1800,0
equivalentiegraad,alleen,ziekte,WN,2,2000,0.001153293889
equivalentiegraad,alleen,ziekte,WN,2,2250,0.1013468144
equivalentiegraad,alleen,ziekte,WN,2,2500,0.2610604285
equivalentiegraad,alleen,ziekte,WN,2,2750,0.2802197834
equivalentiegraad,alleen,ziekte,WN,2,3000,0.310203887
equivalentiegraad,alleen,ziekte,WN,2,3250,0.3477592139
equivalentiegraad,alleen,ziekte,WN,2,3500,0.3882051224
equivalentiegraad,alleen,ziekte,WN,2,3750,0.4264097184
equivalentiegraad,alleen,ziekte,WN,2,4000,0.4609766285
equivalentiegraad,alleen,ziekte,WN,2,4250,0.4982028738
equivalentiegraad,alleen,ziekte,WN,2,4500,0.535429119
equivalentiegraad,alleen,ziekte,WN,2,4750,0.5699960291
equivalentiegraad,alleen,ziekte,WN,2,5000,0.6072222744
equivalentiegraad,alleen,ziekte,WN,2,5250,0.6417891845
equivalentiegraad,alleen,ziekte,WN,2,5500,0.6790109827
equivalentiegraad,alleen,ziekte,WN,2,5750,0.7135778928
equivalentiegraad,alleen,ziekte,WN,2,6000,0.750804138
equivalentiegraad,alleen,ziekte,WN,2,6250,0.7853710481
equivalentiegraad,alleen,ziekte,WN,2,6500,0.8225972934
equivalentiegraad,alleen,ziekte,WN,2,6750,0.8571642035
equivalentiegraad,alleen,ziekte,WN,2,7000,0.8943904487
equivalentiegraad,alleen,ziekte,WN,2,7500,0.966179157
equivalentiegraad,alleen,ziekte,WN,2,8000,1.037972312
equivalentiegraad,alleen,ziekte,WN,2,8500,1.109765468
equivalentiegraad,alleen,ziekte,WN,2,9000,1.181558623
equivalentiegraad,alleen,ziekte,WN,2,9500,1.256006667
equivalentiegraad,alleen,ziekte,WN,2,10000,1.327799822
equivalentiegraad,alleen,ziekte,WN,2,11000,1.471386133
equivalentiegraad,alleen,ziekte,WN,2,12000,1.614967996
equivalentiegraad,alleen,ziekte,WN,2,13000,1.758554307
equivalentiegraad,alleen,ziekte,WN,2,14000,1.902136171
equivalentiegraad,alleen,ziekte,WN,2,15000,2.045722481
equivalentiegraad,alleen,ziekte,WN,3-6,1550,0
equivalentiegraad,alleen,ziekte,WN,3-6,1800,0
equivalentiegraad,alleen,ziekte,WN,3-6,2000,0.0009376879226
equivalentiegraad,alleen,ziekte,WN,3-6,2250,0.1013468144
equivalentiegraad,alleen,ziekte,WN,3-6,2500,0.2610604285
equivalentiegraad,alleen,ziekte,WN,3-6,2750,0.2802197834
equivalentiegraad,alleen,ziekte,WN,3-6,3000,0.3102094303
equivalentiegraad,alleen,ziekte,WN,3-6,3250,0.3477654283
equivalentiegraad,alleen,ziekte,WN,3-6,3500,0.3882120596
equivalentiegraad,alleen,ziekte,WN,3-6,3750,0.4264173383
equivalentiegraad,alleen,ziekte,WN,3-6,4000,0.4609848661
equivalentiegraad,alleen,ziekte,WN,3-6,4250,0.4982117766
equivalentiegraad,alleen,ziekte,WN,3-6,4500,0.5354386871
equivalentiegraad,alleen,ziekte,WN,3-6,4750,0.5700062149
equivalentiegraad,alleen,ziekte,WN,3-6,5000,0.6072331254
equivalentiegraad,alleen,ziekte,WN,3-6,5250,0.6418006532
equivalentiegraad,alleen,ziekte,WN,3-6,5500,0.6790231165
equivalentiegraad,alleen,ziekte,WN,3-6,5750,0.7135906443
equivalentiegraad,alleen,ziekte,WN,3-6,6000,0.7508175548
equivalentiegraad,alleen,ziekte,WN,3-6,6250,0.7853850826
equivalentiegraad,alleen,ziekte,WN,3-6,6500,0.8226119931
equivalentiegraad,alleen,ziekte,WN,3-6,6750,0.8571795209
equivalentiegraad,alleen,ziekte,WN,3-6,7000,0.8944064314
equivalentiegraad,alleen,ziekte,WN,3-6,7500,0.9661964226
equivalentiegraad,alleen,ziekte,WN,3-6,8000,1.037990861
equivalentiegraad,alleen,ziekte,WN,3-6,8500,1.109785299
equivalentiegraad,alleen,ziekte,WN,3-6,9000,1.181579737
equivalentiegraad,alleen,ziekte,WN,3-6,9500,1.256029111
equivalentiegraad,alleen,ziekte,WN,3-6,10000,1.32782355
equivalentiegraad,alleen,ziekte,WN,3-6,11000,1.471412426
equivalentiegraad,alleen,ziekte,WN,3-6,12000,1.614996856
equivalentiegraad,alleen,ziekte,WN,3-6,13000,1.758585732
equivalentiegraad,alleen,ziekte,WN,3-6,14000,1.902170162
equivalentiegraad,alleen,ziekte,WN,3-6,15000,2.045759038
equivalentiegraad,alleen,ziekte,WN,7-12,1550,0
equivalentiegraad,alleen,ziekte,WN,7-12,1800,0
equivalentiegraad,alleen,ziekte,WN,7-12,2000,0.0009376879226
equivalentiegraad,alleen,ziekte,WN,7-12,2250,0.1013468144
equivalentiegraad,alleen,ziekte,WN,7-12,2500,0.2610604285
equivalentiegraad,alleen,ziekte,WN,7-12,2750,0.2802197834
equivalentiegraad,alleen,ziekte,WN,7-12,3000,0.3102094303
equivalentiegraad,alleen,ziekte,WN,7-12,3250,0.3477654283
equivalentiegraad,alleen,ziekte,WN,7-12,3500,0.3882120596
equivalentiegraad,alleen,ziekte,WN,7-12,3750,0.4264173383
equivalentiegraad,alleen,ziekte,WN,7-12,4000,0.4609848661
equivalentiegraad,alleen,ziekte,WN,7-12,4250,0.4982117766
equivalentiegraad,alleen,ziekte,WN,7-12,4500,0.5354386871
equivalentiegraad,alleen,ziekte,WN,7-12,4750,0.5700062149
equivalentiegraad,alleen,ziekte,WN,7-12,5000,0.6072331254
equivalentiegraad,alleen,ziekte,WN,7-12,5250,0.6418006532
equivalentiegraad,alleen,ziekte,WN,7-12,5500,0.6790231165
equivalentiegraad,alleen,ziekte,WN,7-12,5750,0.7135906443
equivalentiegraad,alleen,ziekte,WN,7-12,6000,0.7508175548
equivalentiegraad,alleen,ziekte,WN,7-12,6250,0.7853850826
equivalentiegraad,alleen,ziekte,WN,7-12,6500,0.8226119931
equivalentiegraad,alleen,ziekte,WN,7-12,6750,0.8571795209
equivalentiegraad,alleen,ziekte,WN,7-12,7000,0.8944064314
equivalentiegraad,alleen,ziekte,WN,7-12,7500,0.9661964226
equivalentiegraad,alleen,ziekte,WN,7-12,8000,1.037990861
equivalentiegraad,alleen,ziekte,WN,7-12,8500,1.109785299
equivalentiegraad,alleen,ziekte,WN,7-12,9000,1.181579737
equivalentiegraad,alleen,ziekte,WN,7-12,9500,1.256029111
equivalentiegraad,alleen,ziekte,WN,7-12,10000,1.32782355
equivalentiegraad,alleen,ziekte,WN,7-12,11000,1.471412426
equivalentiegraad,alleen,ziekte,WN,7-12,12000,1.614996856
equivalentiegraad,alleen,ziekte,WN,7-12,13000,1.758585732
equivalentiegraad,alleen,ziekte,WN,7-12,14000,1.902170162
equivalentiegraad,alleen,ziekte,WN,7-12,15000,2.045759038
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,1550,0.2615914578
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,1800,0.3152999203
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,2000,0.3626897402
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,2250,0.4206106311
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,2500,0.4837970575
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,2750,0.546983484
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,3000,0.6101699105
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,3250,0.6786218725
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,3500,0.7470738345
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,3750,0.8102602609
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,4000,0.8682118085
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,4250,0.914369269
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,4500,0.9605267295
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,4750,1.007024727
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,5000,1.058352909
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,5250,1.10573277
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,5500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,5750,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,6000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,6250,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,6500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,6750,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,7000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,7500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,8000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,8500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,9000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,9500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,10000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,11000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,12000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,13000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,14000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100VAA,-,15000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,1550,0.2601202672
equivalentiegraad,alleen,werkloosheid,ZV100,-,1800,0.3148818368
equivalentiegraad,alleen,werkloosheid,ZV100,-,2000,0.3622716566
equivalentiegraad,alleen,werkloosheid,ZV100,-,2250,0.4254580831
equivalentiegraad,alleen,werkloosheid,ZV100,-,2500,0.483378974
equivalentiegraad,alleen,werkloosheid,ZV100,-,2750,0.5465654005
equivalentiegraad,alleen,werkloosheid,ZV100,-,3000,0.6097518269
equivalentiegraad,alleen,werkloosheid,ZV100,-,3250,0.6782037889
equivalentiegraad,alleen,werkloosheid,ZV100,-,3500,0.7466557509
equivalentiegraad,alleen,werkloosheid,ZV100,-,3750,0.8098421774
equivalentiegraad,alleen,werkloosheid,ZV100,-,4000,0.8679064
equivalentiegraad,alleen,werkloosheid,ZV100,-,4250,0.9140638605
equivalentiegraad,alleen,werkloosheid,ZV100,-,4500,0.9602213209
equivalentiegraad,alleen,werkloosheid,ZV100,-,4750,1.00671123
equivalentiegraad,alleen,werkloosheid,ZV100,-,5000,1.058039413
equivalentiegraad,alleen,werkloosheid,ZV100,-,5250,1.105419274
equivalentiegraad,alleen,werkloosheid,ZV100,-,5500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,5750,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,6000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,6250,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,6500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,6750,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,7000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,7500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,8000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,8500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,9000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,9500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,10000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,11000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,12000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,13000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,14000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV100,-,15000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,1550,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV75,-,1800,0.2148366616
equivalentiegraad,alleen,werkloosheid,ZV75,-,2000,0.2516954103
equivalentiegraad,alleen,werkloosheid,ZV75,-,2250,0.2885541591
equivalentiegraad,alleen,werkloosheid,ZV75,-,2500,0.3306784434
equivalentiegraad,alleen,werkloosheid,ZV75,-,2750,0.3780682632
equivalentiegraad,alleen,werkloosheid,ZV75,-,3000,0.4254580831
equivalentiegraad,alleen,werkloosheid,ZV75,-,3250,0.4675823674
equivalentiegraad,alleen,werkloosheid,ZV75,-,3500,0.5149721872
equivalentiegraad,alleen,werkloosheid,ZV75,-,3750,0.5623620071
equivalentiegraad,alleen,werkloosheid,ZV75,-,4000,0.6097518269
equivalentiegraad,alleen,werkloosheid,ZV75,-,4250,0.6624071823
equivalentiegraad,alleen,werkloosheid,ZV75,-,4500,0.7097970022
equivalentiegraad,alleen,werkloosheid,ZV75,-,4750,0.7624523576
equivalentiegraad,alleen,werkloosheid,ZV75,-,5000,0.8151077129
equivalentiegraad,alleen,werkloosheid,ZV75,-,5250,0.8563670349
equivalentiegraad,alleen,werkloosheid,ZV75,-,5500,0.8909851302
equivalentiegraad,alleen,werkloosheid,ZV75,-,5750,0.9256032256
equivalentiegraad,alleen,werkloosheid,ZV75,-,6000,0.9602213209
equivalentiegraad,alleen,werkloosheid,ZV75,-,6250,0.9948662649
equivalentiegraad,alleen,werkloosheid,ZV75,-,6500,1.034349482
equivalentiegraad,alleen,werkloosheid,ZV75,-,6750,1.069884378
equivalentiegraad,alleen,werkloosheid,ZV75,-,7000,1.105419274
equivalentiegraad,alleen,werkloosheid,ZV75,-,7500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,8000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,8500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,9000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,9500,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,10000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,11000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,12000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,13000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,14000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV75,-,15000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV50,-,1550,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV50,-,1800,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV50,-,2000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV50,-,2250,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV50,-,2500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV50,-,2750,0.2222084113
equivalentiegraad,alleen,werkloosheid,ZV50,-,3000,0.248536089
equivalentiegraad,alleen,werkloosheid,ZV50,-,3250,0.2769699809
equivalentiegraad,alleen,werkloosheid,ZV50,-,3500,0.3054038728
equivalentiegraad,alleen,werkloosheid,ZV50,-,3750,0.3327846576
equivalentiegraad,alleen,werkloosheid,ZV50,-,4000,0.3622716566
equivalentiegraad,alleen,werkloosheid,ZV50,-,4250,0.3938648699
equivalentiegraad,alleen,werkloosheid,ZV50,-,4500,0.4254580831
equivalentiegraad,alleen,werkloosheid,ZV50,-,4750,0.4517857608
equivalentiegraad,alleen,werkloosheid,ZV50,-,5000,0.483378974
equivalentiegraad,alleen,werkloosheid,ZV50,-,5250,0.5149721872
equivalentiegraad,alleen,werkloosheid,ZV50,-,5500,0.5412998649
equivalentiegraad,alleen,werkloosheid,ZV50,-,5750,0.5781586137
equivalentiegraad,alleen,werkloosheid,ZV50,-,6000,0.6097518269
equivalentiegraad,alleen,werkloosheid,ZV50,-,6250,0.6466105757
equivalentiegraad,alleen,werkloosheid,ZV50,-,6500,0.6782037889
equivalentiegraad,alleen,werkloosheid,ZV50,-,6750,0.7097970022
equivalentiegraad,alleen,werkloosheid,ZV50,-,7000,0.7466557509
equivalentiegraad,alleen,werkloosheid,ZV50,-,7500,0.8098421774
equivalentiegraad,alleen,werkloosheid,ZV50,-,8000,0.8679064
equivalentiegraad,alleen,werkloosheid,ZV50,-,8500,0.9140638605
equivalentiegraad,alleen,werkloosheid,ZV50,-,9000,0.9602213209
equivalentiegraad,alleen,werkloosheid,ZV50,-,9500,1.00671123
equivalentiegraad,alleen,werkloosheid,ZV50,-,10000,1.058039413
equivalentiegraad,alleen,werkloosheid,ZV50,-,11000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV50,-,12000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV50,-,13000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV50,-,14000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV50,-,15000,1.106872579
equivalentiegraad,alleen,werkloosheid,ZV00,-,1550,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,1800,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,2000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,2250,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,2500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,2750,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,3000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,3250,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,3500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,3750,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,4000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,4250,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,4500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,4750,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,5000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,5250,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,5500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,5750,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,6000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,6250,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,6500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,6750,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,7000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,7500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,8000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,8500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,9000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,9500,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,10000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,11000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,12000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,13000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,14000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZV00,-,15000,0.2040432507
equivalentiegraad,alleen,werkloosheid,ZE,-,1550,0.2177307773
equivalentiegraad,alleen,werkloosheid,ZE,-,1800,0.2752037752
equivalentiegraad,alleen,werkloosheid,ZE,-,2000,0.3247494631
equivalentiegraad,alleen,werkloosheid,ZE,-,2250,0.3881679435
equivalentiegraad,alleen,werkloosheid,ZE,-,2500,0.4535682515
equivalentiegraad,alleen,werkloosheid,ZE,-,2750,0.5169867319
equivalentiegraad,alleen,werkloosheid,ZE,-,3000,0.5883325224
equivalentiegraad,alleen,werkloosheid,ZE,-,3250,0.6596783129
equivalentiegraad,alleen,werkloosheid,ZE,-,3500,0.7310241034
equivalentiegraad,alleen,werkloosheid,ZE,-,3750,0.8023698939
equivalentiegraad,alleen,werkloosheid,ZE,-,4000,0.8591685913
equivalentiegraad,alleen,werkloosheid,ZE,-,4250,0.9083910023
equivalentiegraad,alleen,werkloosheid,ZE,-,4500,0.9605088492
equivalentiegraad,alleen,werkloosheid,ZE,-,4750,1.008283542
equivalentiegraad,alleen,werkloosheid,ZE,-,5000,1.057505953
equivalentiegraad,alleen,werkloosheid,ZE,-,5250,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,5500,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,5750,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,6000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,6250,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,6500,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,6750,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,7000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,7500,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,8000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,8500,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,9000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,9500,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,10000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,11000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,12000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,13000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,14000,1.086860732
equivalentiegraad,alleen,werkloosheid,ZE,-,15000,1.086860732
equivalentiegraad,alleen,werkloosheid,WN,1-3,1550,0
equivalentiegraad,alleen,werkloosheid,WN,1-3,1800,0
equivalentiegraad,alleen,werkloosheid,WN,1-3,2000,0.001068459225
equivalentiegraad,alleen,werkloosheid,WN,1-3,2250,0.1007693271
equivalentiegraad,alleen,werkloosheid,WN,1-3,2500,0.2773204384
equivalentiegraad,alleen,werkloosheid,WN,1-3,2750,0.3215748755
equivalentiegraad,alleen,werkloosheid,WN,1-3,3000,0.3671028974
equivalentiegraad,alleen,werkloosheid,WN,1-3,3250,0.4115467934
equivalentiegraad,alleen,werkloosheid,WN,1-3,3500,0.4594114748
equivalentiegraad,alleen,werkloosheid,WN,1-3,3750,0.5046237319
equivalentiegraad,alleen,werkloosheid,WN,1-3,4000,0.5455310622
equivalentiegraad,alleen,werkloosheid,WN,1-3,4250,0.5895855149
equivalentiegraad,alleen,werkloosheid,WN,1-3,4500,0.6336399677
equivalentiegraad,alleen,werkloosheid,WN,1-3,4750,0.674547298
equivalentiegraad,alleen,werkloosheid,WN,1-3,5000,0.7186017508
equivalentiegraad,alleen,werkloosheid,WN,1-3,5250,0.759509081
equivalentiegraad,alleen,werkloosheid,WN,1-3,5500,0.803558271
